belarusian-004,The Cross,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
chinese-232,Celestial Ford,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
dakota-006,Salamander,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
hawaiian_starlines-NAV,Navigator's Triangle,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
korean-062,Ferry of Sky,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
macedonian-018,Auger,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
mongolian-001,The Bow and the Arrow,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
ojibwe-006,Crane,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
romanian-Pma,The Great Cross,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
sardinian-009,The Cross of St. Constantine,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
western-Cyg,Cygnus,100453,Sadr,20.370473,40.256679,2.23,-6.518,5647.0,Cyg,12,Cygnus
arabic-021,The Hen,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
belarusian-004,The Cross,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
chinese-232,Celestial Ford,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
dakota-006,Salamander,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
hawaiian_starlines-NAV,Navigator's Triangle,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
korean-062,Ferry of Sky,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
macedonian-018,Auger,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
mongolian-001,The Bow and the Arrow,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
mongolian-004,The Three Stags,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
ojibwe-006,Crane,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
romanian-Pma,The Great Cross,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
sardinian-009,The Cross of St. Constantine,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
tupi-003,Tapi'i,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
western-Cyg,Cygnus,102098,Deneb,20.690532,45.280338,1.25,-6.932,8522.0,Cyg,14,Cygnus
arabic-021,The Hen,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
belarusian-004,The Cross,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
chinese-232,Celestial Ford,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
dakota-006,Salamander,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
hawaiian_starlines-NAV,Navigator's Triangle,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
korean-062,Ferry of Sky,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
macedonian-018,Auger,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
mongolian-001,The Bow and the Arrow,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
ojibwe-006,Crane,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
romanian-Pma,The Great Cross,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
sardinian-009,The Cross of St. Constantine,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
western-Cyg,Cygnus,102488,Aljanah,20.770178,33.970256,2.48,0.739,4809.0,Cyg,12,Cygnus
arabic-021,The Hen,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
chinese-232,Celestial Ford,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
korean-062,Ferry of Sky,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
mongolian-001,The Bow and the Arrow,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
ojibwe-006,Crane,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
romanian-Pma,The Great Cross,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
western-Cyg,Cygnus,104732,,21.215607,30.226916,3.21,-0.001,4869.0,Cyg,7,Cygnus
arabic-021,The Hen,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
chinese-121,Mortar,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
korean-080,Mortar,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
mongolian-001,The Bow and the Arrow,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
ojibwe-006,Crane,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
romanian-Pma,The Great Cross,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
western-Cyg,Cygnus,107310,,21.73571,28.742632,4.49,2.755,6235.0,Cyg,7,Cygnus
arabic-022,The Dolphin,101421,Aldulfin,20.553547,11.303263,4.03,-0.998,12482.0,Del,6,Delphinus
chinese-037,Rotten Gourd,101421,Aldulfin,20.553547,11.303263,4.03,-0.998,12482.0,Del,6,Delphinus
korean-064,Seed,101421,Aldulfin,20.553547,11.303263,4.03,-0.998,12482.0,Del,6,Delphinus
romanian-Pmi,The Little Cross,101421,Aldulfin,20.553547,11.303263,4.03,-0.998,12482.0,Del,6,Delphinus
tukano-002,Armadillo,101421,Aldulfin,20.553547,11.303263,4.03,-0.998,12482.0,Del,6,Delphinus
western-Del,Delphinus,101421,Aldulfin,20.553547,11.303263,4.03,-0.998,12482.0,Del,6,Delphinus
arabic-022,The Dolphin,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
chinese-100,Good Gourd,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
egyptian-016,Giant,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
korean-063,Fruit,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
macedonian-010,Cross,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
romanian-Pmi,The Little Cross,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
tukano-002,Armadillo,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
western-Del,Delphinus,101769,Rotanev,20.625816,14.595087,3.64,1.188,6613.0,Del,8,Delphinus
arabic-022,The Dolphin,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
boorong-Otc,Great fish,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
chinese-100,Good Gourd,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
egyptian-016,Giant,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
indian-N23,The most famous one,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
korean-063,Fruit,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
macedonian-010,Cross,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
romanian-Pmi,The Little Cross,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
tukano-002,Armadillo,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
western-Del,Delphinus,101958,Sualocin,20.660635,15.912072,3.77,-0.685,10545.0,Del,10,Delphinus
arabic-022,The Dolphin,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
boorong-Otc,Great fish,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
chinese-100,Good Gourd,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
egyptian-016,Giant,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
indian-N23,The most famous one,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
korean-063,Fruit,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
macedonian-010,Cross,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
romanian-Pmi,The Little Cross,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
tukano-002,Armadillo,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
western-Del,Delphinus,102281,,20.724315,15.074581,4.43,0.253,7208.0,Del,10,Delphinus
arabic-022,The Dolphin,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
boorong-Otc,Great fish,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
chinese-100,Good Gourd,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
egyptian-016,Giant,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
korean-063,Fruit,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
macedonian-010,Cross,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
romanian-Pmi,The Little Cross,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
tukano-002,Armadillo,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
western-Del,Delphinus,102532,,20.77764,16.124296,4.27,1.33,4770.0,Del,9,Delphinus
arabic-023,The Dragon,56211,Giausar,11.523407,69.331076,3.82,-1.226,3747.0,Dra,6,Draco
belarusian-014,The Serpent,56211,Giausar,11.523407,69.331076,3.82,-1.226,3747.0,Dra,6,Draco
chinese-032,Purple Forbidden Right Wall,56211,Giausar,11.523407,69.331076,3.82,-1.226,3747.0,Dra,6,Draco
korean-247,Purple Fence,56211,Giausar,11.523407,69.331076,3.82,-1.226,3747.0,Dra,6,Draco
romanian-Dra,The Dragon,56211,Giausar,11.523407,69.331076,3.82,-1.226,3747.0,Dra,6,Draco
western-Dra,Draco,56211,Giausar,11.523407,69.331076,3.82,-1.226,3747.0,Dra,6,Draco
arabic-023,The Dragon,61281,,12.558058,69.788238,3.85,-2.036,12219.0,Dra,6,Draco
belarusian-014,The Serpent,61281,,12.558058,69.788238,3.85,-2.036,12219.0,Dra,6,Draco
chinese-032,Purple Forbidden Right Wall,61281,,12.558058,69.788238,3.85,-2.036,12219.0,Dra,6,Draco
korean-247,Purple Fence,61281,,12.558058,69.788238,3.85,-2.036,12219.0,Dra,6,Draco
romanian-Dra,The Dragon,61281,,12.558058,69.788238,3.85,-2.036,12219.0,Dra,6,Draco
western-Dra,Draco,61281,,12.558058,69.788238,3.85,-2.036,12219.0,Dra,6,Draco
arabic-023,The Dragon,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
belarusian-014,The Serpent,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
chinese-032,Purple Forbidden Right Wall,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
egyptian-002,Two Poles,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
korean-246,Purple Fence,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
navajo-001,Revolving Male,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
romanian-Dra,The Dragon,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
western-Dra,Draco,68756,Thuban,14.073165,64.37585,3.67,-1.171,10375.0,Dra,8,Draco
arabic-023,The Dragon,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
belarusian-014,The Serpent,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
chinese-033,Purple Forbidden Left Wall,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
egyptian-002,Two Poles,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
korean-246,Purple Fence,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
romanian-Dra,The Dragon,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
western-Dra,Draco,75458,Edasich,15.415494,58.966065,3.29,0.831,4548.0,Dra,7,Draco
arabic-023,The Dragon,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
belarusian-014,The Serpent,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
chinese-033,Purple Forbidden Left Wall,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
dakota-013,Thunderbird,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
egyptian-002,Two Poles,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
korean-246,Purple Fence,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
romanian-Dra,The Dragon,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
western-Dra,Draco,78527,,16.031532,58.565251,4.01,2.395,6170.0,Dra,8,Draco
arabic-023,The Dragon,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
belarusian-014,The Serpent,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
chinese-033,Purple Forbidden Left Wall,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
dakota-013,Thunderbird,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
egyptian-002,Two Poles,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
korean-246,Purple Fence,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
romanian-Dra,The Dragon,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
western-Dra,Draco,80331,Athebyne,16.39986,61.514213,2.73,0.476,5031.0,Dra,8,Draco
arabic-023,The Dragon,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
belarusian-014,The Serpent,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
chinese-033,Purple Forbidden Left Wall,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
dakota-013,Thunderbird,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
egyptian-002,Two Poles,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
korean-246,Purple Fence,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
romanian-Dra,The Dragon,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
western-Dra,Draco,83895,Aldhibah,17.146448,65.714683,3.17,-1.845,12367.0,Dra,8,Draco
arabic-023,The Dragon,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
belarusian-014,The Serpent,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
chinese-208,Celestial Flail,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
egyptian-017,Hippopotamus,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
korean-216,Advance Guard,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
romanian-Dra,The Dragon,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
western-Dra,Draco,85670,Rastaban,17.507213,52.301387,2.79,-2.543,4940.0,Dra,7,Draco
arabic-023,The Dragon,85829,,17.537767,55.172958,4.86,2.439,7328.0,Dra,5,Draco
belarusian-014,The Serpent,85829,,17.537767,55.172958,4.86,2.439,7328.0,Dra,5,Draco
chinese-208,Celestial Flail,85829,,17.537767,55.172958,4.86,2.439,7328.0,Dra,5,Draco
romanian-Dra,The Dragon,85829,,17.537767,55.172958,4.86,2.439,7328.0,Dra,5,Draco
western-Dra,Draco,85829,,17.537767,55.172958,4.86,2.439,7328.0,Dra,5,Draco
arabic-023,The Dragon,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
belarusian-014,The Serpent,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
chinese-208,Celestial Flail,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
dakota-013,Thunderbird,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
korean-216,Advance Guard,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
romanian-Dra,The Dragon,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
western-Dra,Draco,87585,Grumium,17.892134,56.872643,3.73,1.04,4529.0,Dra,7,Draco
arabic-023,The Dragon,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
belarusian-014,The Serpent,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
chinese-208,Celestial Flail,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
egyptian-017,Hippopotamus,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
korean-216,Advance Guard,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
romanian-Dra,The Dragon,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
western-Dra,Draco,87833,Etamin,17.943437,51.488895,2.24,-1.134,3951.0,Dra,7,Draco
arabic-023,The Dragon,89937,,18.350736,72.732843,3.55,4.019,6331.0,Dra,6,Draco
belarusian-014,The Serpent,89937,,18.350736,72.732843,3.55,4.019,6331.0,Dra,6,Draco
chinese-292,Maids-in-waiting,89937,,18.350736,72.732843,3.55,4.019,6331.0,Dra,6,Draco
korean-233,Place for Five Emperor,89937,,18.350736,72.732843,3.55,4.019,6331.0,Dra,6,Draco
romanian-Dra,The Dragon,89937,,18.350736,72.732843,3.55,4.019,6331.0,Dra,6,Draco
western-Dra,Draco,89937,,18.350736,72.732843,3.55,4.019,6331.0,Dra,6,Draco
arabic-023,The Dragon,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
belarusian-014,The Serpent,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
chinese-212,Celestial Kitchen,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
dakota-013,Thunderbird,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
egyptian-002,Two Poles,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
korean-235,Kitchen of Sky,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
romanian-Dra,The Dragon,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
western-Dra,Draco,94376,Altais,19.209225,67.661541,3.07,0.694,4869.0,Dra,8,Draco
arabic-023,The Dragon,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
belarusian-014,The Serpent,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
chinese-212,Celestial Kitchen,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
dakota-013,Thunderbird,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
korean-235,Kitchen of Sky,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
romanian-Dra,The Dragon,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
western-Dra,Draco,97433,,19.80285,70.26793,3.84,0.556,5079.0,Dra,7,Draco
arabic-024,Part of the Horse,104521,,21.172361,10.131579,4.7,1.901,7418.0,Equ,4,Equuleus
chinese-194,Deified Judge of Right and Wrong,104521,,21.172361,10.131579,4.7,1.901,7418.0,Equ,4,Equuleus
korean-070,Punish,104521,,21.172361,10.131579,4.7,1.901,7418.0,Equ,4,Equuleus
western-Equ,Equuleus,104521,,21.172361,10.131579,4.7,1.901,7418.0,Equ,4,Equuleus
arabic-024,Part of the Horse,104858,,21.241337,10.006981,4.47,3.136,6166.0,Equ,4,Equuleus
chinese-194,Deified Judge of Right and Wrong,104858,,21.241337,10.006981,4.47,3.136,6166.0,Equ,4,Equuleus
korean-070,Punish,104858,,21.241337,10.006981,4.47,3.136,6166.0,Equ,4,Equuleus
western-Equ,Equuleus,104858,,21.241337,10.006981,4.47,3.136,6166.0,Equ,4,Equuleus
arabic-024,Part of the Horse,104987,Kitalpha,21.263731,5.247845,3.92,0.09,6087.0,Equ,6,Equuleus
chinese-028,Emptiness,104987,Kitalpha,21.263731,5.247845,3.92,0.09,6087.0,Equ,6,Equuleus
egyptian-016,Giant,104987,Kitalpha,21.263731,5.247845,3.92,0.09,6087.0,Equ,6,Equuleus
japanese_moon_stations-11,Emptiness,104987,Kitalpha,21.263731,5.247845,3.92,0.09,6087.0,Equ,6,Equuleus
korean-071,Empty House,104987,Kitalpha,21.263731,5.247845,3.92,0.09,6087.0,Equ,6,Equuleus
western-Equ,Equuleus,104987,Kitalpha,21.263731,5.247845,3.92,0.09,6087.0,Equ,6,Equuleus
arabic-024,Part of the Horse,105570,,21.381559,6.81114,5.16,0.129,8776.0,Equ,3,Equuleus
chinese-198,Deified Judge of Disaster and Good Fortune,105570,,21.381559,6.81114,5.16,0.129,8776.0,Equ,3,Equuleus
western-Equ,Equuleus,105570,,21.381559,6.81114,5.16,0.129,8776.0,Equ,3,Equuleus
arabic-025,The River,7588,Achernar,1.628556,-57.236757,0.45,-2.705,14093.0,Eri,4,Eridanus
boorong-Ydk,Owlet nightjar,7588,Achernar,1.628556,-57.236757,0.45,-2.705,14093.0,Eri,4,Eridanus
chinese-192,Crooked Running Water,7588,Achernar,1.628556,-57.236757,0.45,-2.705,14093.0,Eri,4,Eridanus
western-Eri,Eridanus,7588,Achernar,1.628556,-57.236757,0.45,-2.705,14093.0,Eri,4,Eridanus
arabic-025,The River,9007,,1.932564,-51.608896,3.69,2.432,5179.0,Eri,3,Eridanus
chinese-252,Celestial Orchard,9007,,1.932564,-51.608896,3.69,2.432,5179.0,Eri,3,Eridanus
western-Eri,Eridanus,9007,,1.932564,-51.608896,3.69,2.432,5179.0,Eri,3,Eridanus
arabic-025,The River,10602,,2.275154,-51.512165,3.56,0.194,12367.0,Eri,3,Eridanus
chinese-252,Celestial Orchard,10602,,2.275154,-51.512165,3.56,0.194,12367.0,Eri,3,Eridanus
western-Eri,Eridanus,10602,,2.275154,-51.512165,3.56,0.194,12367.0,Eri,3,Eridanus
arabic-025,The River,11407,,2.449755,-47.70384,4.24,-1.722,13018.0,Eri,3,Eridanus
chinese-252,Celestial Orchard,11407,,2.449755,-47.70384,4.24,-1.722,13018.0,Eri,3,Eridanus
western-Eri,Eridanus,11407,,2.449755,-47.70384,4.24,-1.722,13018.0,Eri,3,Eridanus
arabic-025,The River,12413,,2.663326,-42.89167,4.74,1.977,8805.0,Eri,3,Eridanus
chinese-252,Celestial Orchard,12413,,2.663326,-42.89167,4.74,1.977,8805.0,Eri,3,Eridanus
western-Eri,Eridanus,12413,,2.663326,-42.89167,4.74,1.977,8805.0,Eri,3,Eridanus
arabic-025,The River,12486,,2.677781,-39.855375,4.11,0.787,4838.0,Eri,3,Eridanus
korean-129,Hill of Sky,12486,,2.677781,-39.855375,4.11,0.787,4838.0,Eri,3,Eridanus
western-Eri,Eridanus,12486,,2.677781,-39.855375,4.11,0.787,4838.0,Eri,3,Eridanus
arabic-025,The River,12843,,2.751715,-18.572563,4.47,3.705,6365.0,Eri,4,Eridanus
chinese-253,Celestial Meadows,12843,,2.751715,-18.572563,4.47,3.705,6365.0,Eri,4,Eridanus
korean-145,Garden of Sky,12843,,2.751715,-18.572563,4.47,3.705,6365.0,Eri,4,Eridanus
western-Eri,Eridanus,12843,,2.751715,-18.572563,4.47,3.705,6365.0,Eri,4,Eridanus
arabic-025,The River,13701,Azha,2.940458,-8.898144,3.89,0.781,4686.0,Eri,4,Eridanus
chinese-253,Celestial Meadows,13701,Azha,2.940458,-8.898144,3.89,0.781,4686.0,Eri,4,Eridanus
korean-145,Garden of Sky,13701,Azha,2.940458,-8.898144,3.89,0.781,4686.0,Eri,4,Eridanus
western-Eri,Eridanus,13701,Azha,2.940458,-8.898144,3.89,0.781,4686.0,Eri,4,Eridanus
arabic-025,The River,13847,Acamar,2.971023,-40.304672,2.88,-0.59,8239.0,Eri,4,Eridanus
chinese-252,Celestial Orchard,13847,Acamar,2.971023,-40.304672,2.88,-0.59,8239.0,Eri,4,Eridanus
korean-129,Hill of Sky,13847,Acamar,2.971023,-40.304672,2.88,-0.59,8239.0,Eri,4,Eridanus
western-Eri,Eridanus,13847,Acamar,2.971023,-40.304672,2.88,-0.59,8239.0,Eri,4,Eridanus
arabic-025,The River,14146,,3.039863,-23.624472,4.08,1.909,7998.0,Eri,4,Eridanus
chinese-253,Celestial Meadows,14146,,3.039863,-23.624472,4.08,1.909,7998.0,Eri,4,Eridanus
korean-145,Garden of Sky,14146,,3.039863,-23.624472,4.08,1.909,7998.0,Eri,4,Eridanus
western-Eri,Eridanus,14146,,3.039863,-23.624472,4.08,1.909,7998.0,Eri,4,Eridanus
arabic-025,The River,15197,Zibal,3.263896,-8.81973,4.8,2.165,7583.0,Eri,4,Eridanus
chinese-253,Celestial Meadows,15197,Zibal,3.263896,-8.81973,4.8,2.165,7583.0,Eri,4,Eridanus
korean-145,Garden of Sky,15197,Zibal,3.263896,-8.81973,4.8,2.165,7583.0,Eri,4,Eridanus
western-Eri,Eridanus,15197,Zibal,3.263896,-8.81973,4.8,2.165,7583.0,Eri,4,Eridanus
arabic-025,The River,15474,,3.325278,-21.757864,3.7,-1.151,3744.0,Eri,4,Eridanus
chinese-253,Celestial Meadows,15474,,3.325278,-21.757864,3.7,-1.151,3744.0,Eri,4,Eridanus
korean-145,Garden of Sky,15474,,3.325278,-21.757864,3.7,-1.151,3744.0,Eri,4,Eridanus
western-Eri,Eridanus,15474,,3.325278,-21.757864,3.7,-1.151,3744.0,Eri,4,Eridanus
arabic-025,The River,15510,82 G. Eri,3.331944,-43.069784,4.26,5.354,5530.0,Eri,3,Eridanus
korean-129,Hill of Sky,15510,82 G. Eri,3.331944,-43.069784,4.26,5.354,5530.0,Eri,3,Eridanus
western-Eri,Eridanus,15510,82 G. Eri,3.331944,-43.069784,4.26,5.354,5530.0,Eri,3,Eridanus
arabic-025,The River,16537,Ran,3.548848,-9.458262,3.72,6.183,5094.0,Eri,4,Eridanus
